X,Y,T
-0.0072273,-0.0110253,177.87289466389342
-0.0072273,-0.0106717,177.9303591308477
-0.0072273,-0.0103182,178.01835015158284
-0.0072273,-0.0099646,178.03068268896243
-0.0072273,-0.0096111,178.10678927930314
-0.0072273,-0.0092576,178.23470230648368
-0.0072273,-0.008904,178.40502388946845
-0.0072273,-0.0085505,178.41004892941882
-0.0072273,-0.008197,178.5057240113103
-0.0072273,-0.0078434,178.67529193007044
-0.0072273,-0.0074899,178.88836994180718
-0.0072273,-0.0071364,179.17535364868445
-0.0072273,-0.0067828,179.6490928089519
-0.0072273,-0.0064293,180.23882241262098
-0.0072273,-0.0060758,180.88218326936183
-0.0072273,-0.0057222,181.63343449930983
-0.0072273,-0.0053687,182.37195609671448
-0.0072273,-0.0050152,183.04917409525785
-0.0072273,-0.0046616,183.9096642334269
-0.0072273,-0.0043081,184.78649624086466
-0.0072273,-0.0039545,185.87789385948196
-0.0072273,-0.003601,187.18314899906727
-0.0072273,-0.0032475,188.35997048058456
-0.0072273,-0.0028939,189.73752606341432
-0.0072273,-0.0025404,191.35383390542512
-0.0072273,-0.0021869,192.9512125899635
-0.0072273,-0.0018333,195.03710709046715
-0.0072273,-0.0014798,197.36856819226549
-0.0072273,-0.0011263,199.67809411235856
-0.0072273,-0.0007727,202.65567418611357
-0.0072273,-0.0004192,205.8677843530524
-0.0072273,-6.57e-05,209.06738252199153
-0.0072273,0.0002879,213.11989438154518
-0.0072273,0.0006414,217.38383623109047
-0.0072273,0.0009949,221.66578277593294
-0.0072273,0.0013485,226.95921316629034
-0.0072273,0.001702,232.43360569521724
-0.0072273,0.0020556,237.97478257162078
-0.0072273,0.0024091,244.6184130696152
-0.0072273,0.0027626,251.4067358554975
-0.0072273,0.0031162,258.35808431587964
-0.0072273,0.0034697,266.2618978197087
-0.0072273,0.0038232,273.93794330246016
-0.0072273,0.0041768,281.8613302460939
-0.0072273,0.0045303,290.5439585920534
-0.0072273,0.0048838,299.40520625036396
-0.0072273,0.0052374,308.5502117817896
-0.0072273,0.0055909,317.85037055272795
-0.0072273,0.0059444,326.99790372146964
-0.0072273,0.006298,336.3264162080561
-0.0072273,0.0066515,345.9636644684864
-0.0072273,0.0070051,357.70716916582904
-0.0072273,0.0073586,376.5060356232471
-0.0072273,0.0077121,396.6093637055351
-0.0072273,0.0080657,417.53451683355576
-0.0072273,0.0084192,439.30753330103926
-0.0072273,0.0087727,462.30093838058355
-0.0072273,0.0091263,485.5269677873478
-0.0072273,0.0094798,509.1602500684251
-0.0072273,0.0098333,533.5524427721548
-0.0072273,0.0101869,558.715048544169
-0.0072273,0.0105404,584.2997914198518
-0.0072273,0.0108939,610.28811190799
-0.0072273,0.0112475,636.8194973506338
-0.0072273,0.011601,663.844984178477
-0.0072273,0.0119545,691.3320790597418
-0.0072273,0.0123081,719.3117973329321
-0.0072273,0.0126616,747.777419262683
-0.0072273,0.0130152,776.4950299167036
-0.0072273,0.0133687,805.5030011552342
-0.0072273,0.0137222,835.1796895493167
-0.0072273,0.0140758,865.142638355524
-0.0072273,0.0144293,895.0971430041697
-0.0072273,0.0147828,925.9342473782774
-0.0072273,0.0151364,957.0007562943456
-0.0072273,0.0154899,988.0584282236144
-0.0072273,0.0158434,1020.0398294492817
-0.0072273,0.016197,1052.0572500289295
-0.0072273,0.0165505,1084.1692365203762
-0.0072273,0.016904,1116.902252828165
-0.0072273,0.0172576,1149.6444103167923
-0.0072273,0.0176111,1182.606608511498
-0.0072273,0.0179646,1216.0688443152783
-0.0072273,0.0183182,1249.540601262744
-0.0072273,0.0186717,1283.0486785190378
-0.0072273,0.0190253,1316.614664631038
-0.0072273,0.0193788,1350.1712795600547
-0.0072273,0.0197323,1383.7593380762364
-0.0072273,0.0200859,1417.3731864816118
-0.0072273,0.0204394,1450.9776503414803
-0.0072273,0.0207929,1484.6169973805593
-0.0072273,0.0211465,1518.2731352997962
-0.0069545,-0.0131465,177.32527641994585
-0.0069545,-0.0127929,177.3313266491793
-0.0069545,-0.0124394,177.3341453819861
-0.0069545,-0.0120859,177.32877384903298
-0.0069545,-0.0117323,177.34330470158687
-0.0069545,-0.0113788,177.36050021487628
-0.0069545,-0.0110253,177.37163639566563
-0.0069545,-0.0106717,177.41346920047152
-0.0069545,-0.0103182,177.46354487431648
-0.0069545,-0.0099646,177.44912683683913
-0.0069545,-0.0096111,177.47976146420137
-0.0069545,-0.0092576,177.58871950352938
-0.0069545,-0.008904,177.67012180186532
-0.0069545,-0.0085505,177.66703892712266
-0.0069545,-0.008197,177.69344358421526
-0.0069545,-0.0078434,177.83193581044998
-0.0069545,-0.0074899,178.04001769977856
-0.0069545,-0.0071364,178.31979480832956
-0.0069545,-0.0067828,178.81943059027876
-0.0069545,-0.0064293,179.3773046864012
-0.0069545,-0.0060758,179.92605949605814
-0.0069545,-0.0057222,0.0
-0.0069545,-0.0053687,181.1288048648473
-0.0069545,-0.0050152,181.69077544438568
-0.0069545,-0.0046616,182.51819244742865
-0.0069545,-0.0043081,183.40130366960426
-0.0069545,-0.0039545,184.3118519546272
-0.0069545,-0.003601,185.36015477860602
-0.0069545,-0.0032475,186.39517461207754
-0.0069545,-0.0028939,187.5621639672125
-0.0069545,-0.0025404,189.1605778290469
-0.0069545,-0.0021869,190.73881295684282
-0.0069545,-0.0018333,192.62611464883074
-0.0069545,-0.0014798,194.91907193744703
-0.0069545,-0.0011263,197.18845548223413
-0.0069545,-0.0007727,200.0042727861027
-0.0069545,-0.0004192,203.0728337414101
-0.0069545,-6.57e-05,206.119354785663
-0.0069545,0.0002879,210.1224316424583
-0.0069545,0.0006414,214.36599954378545
-0.0069545,0.0009949,218.5791016156392
-0.0069545,0.0013485,223.86428789019476
-0.0069545,0.001702,229.2202297754019
-0.0069545,0.0020556,234.84580742809948
-0.0069545,0.0024091,241.3974463672963
-0.0069545,0.0027626,248.07410702862063
-0.0069545,0.0031162,255.22381356146835
-0.0069545,0.0034697,263.0880041277273
-0.0069545,0.0038232,271.11154941028747
-0.0069545,0.0041768,279.4315125235886
-0.0069545,0.0045303,288.04511499326475
-0.0069545,0.0048838,296.8452693772979
-0.0069545,0.0052374,306.2352584106533
-0.0069545,0.0055909,315.9380274212561
-0.0069545,0.0059444,325.36255252244337
-0.0069545,0.006298,334.9540566882481
-0.0069545,0.0066515,344.64027302664107
-0.0069545,0.0070051,354.4521868818418
-0.0069545,0.0073586,368.9211194522459
-0.0069545,0.0077121,389.10225343491413
-0.0069545,0.0080657,410.15351713793797
-0.0069545,0.0084192,432.56766257779225
-0.0069545,0.0087727,455.7565158708078
-0.0069545,0.0091263,479.48194502649153
-0.0069545,0.0094798,503.38115182880466
-0.0069545,0.0098333,528.1223977465286
-0.0069545,0.0101869,553.6489508450682
-0.0069545,0.0105404,579.5601446027447
-0.0069545,0.0108939,605.819365892682
-0.0069545,0.0112475,632.6317984464337
-0.0069545,0.011601,659.952687435132
-0.0069545,0.0119545,687.7327937723453
-0.0069545,0.0123081,715.9551113058662
-0.0069545,0.0126616,744.4904008731443
-0.0069545,0.0130152,773.415294118793
-0.0069545,0.0133687,802.6300716562873
-0.0069545,0.0137222,832.4907999300406
-0.0069545,0.0140758,862.6248311900679
-0.0069545,0.0144293,892.7503700780803
-0.0069545,0.0147828,923.7298969060117
-0.0069545,0.0151364,954.9317134798218
-0.0069545,0.0154899,986.1246545780539
-0.0069545,0.0158434,1018.221048504859
-0.0069545,0.016197,1050.3528970182717
-0.0069545,0.0165505,1082.5750559569096
-0.0069545,0.016904,1115.392903420775
-0.0069545,0.0172576,1148.219915755839
-0.0069545,0.0176111,1181.260789960196
-0.0069545,0.0179646,1214.7882722450393
-0.0069545,0.0183182,1248.3252942384104
-0.0069545,0.0186717,1281.8906524255835
-0.0069545,0.0190253,1315.505499056071
-0.0069545,0.0193788,1349.11096086236
-0.0069545,0.0197323,1382.734319452939
-0.0069545,0.0200859,1416.3764079224607
-0.0069545,0.0204394,1450.0091039622193
-0.0069545,0.0207929,1483.6609421580222
-0.0069545,0.0211465,1517.3263170622977
-0.0066818,-0.0131465,176.89096417002656
-0.0066818,-0.0127929,176.8943625325553
-0.0066818,-0.0124394,176.89224405535842
-0.0066818,-0.0120859,176.88104689994765
-0.0066818,-0.0117323,176.87922802761432
-0.0066818,-0.0113788,176.87099739114797
-0.0066818,-0.0110253,176.86504980192797
-0.0066818,-0.0106717,176.89029664767662
-0.0066818,-0.0103182,176.90281561799256
-0.0066818,-0.0099646,176.87593423442502
-0.0066818,-0.0096111,176.8767190156857
-0.0066818,-0.0092576,176.92459057291055
-0.0066818,-0.008904,176.9244514935279
-0.0066818,-0.0085505,176.91259999071585
-0.0066818,-0.008197,176.93170007025086
-0.0066818,-0.0078434,176.9810099523912
-0.0066818,-0.0074899,177.16821579150363
-0.0066818,-0.0071364,177.569674940568
-0.0066818,-0.0067828,177.97815630486537
-0.0066818,-0.0064293,178.46546474664535
-0.0066818,-0.0060758,178.97666733583208
-0.0066818,-0.0057222,179.32826982650195
-0.0066818,-0.0053687,179.87593639247208
-0.0066818,-0.0050152,180.44154858112196
-0.0066818,-0.0046616,181.11644917739528
-0.0066818,-0.0043081,181.93336164351197
-0.0066818,-0.0039545,182.54205526476858
-0.0066818,-0.003601,183.41214303054028
-0.0066818,-0.0032475,184.43898470741692
-0.0066818,-0.0028939,185.4511631566516
-0.0066818,-0.0025404,186.9804784151779
-0.0066818,-0.0021869,188.53838566878767
-0.0066818,-0.0018333,190.0371409900836
-0.0066818,-0.0014798,192.0777750998705
-0.0066818,-0.0011263,194.07458209807763
-0.0066818,-0.0007727,196.5596969717933
-0.0066818,-0.0004192,199.52118922138752
-0.0066818,-6.57e-05,202.46258698149163
-0.0066818,0.0002879,206.33878067539672
-0.0066818,0.0006414,210.45249941727417
-0.0066818,0.0009949,214.72787508878352
-0.0066818,0.0013485,220.12479435696486
-0.0066818,0.001702,225.6039564126353
-0.0066818,0.0020556,231.6458037901115
-0.0066818,0.0024091,238.10508836473457
-0.0066818,0.0027626,244.66337314521226
-0.0066818,0.0031162,251.99988043342864
-0.0066818,0.0034697,259.764644092631
-0.0066818,0.0038232,267.7085109042682
-0.0066818,0.0041768,276.5707415378742
-0.0066818,0.0045303,285.4342461440644
-0.0066818,0.0048838,294.33901075526563
-0.0066818,0.0052374,303.81189281113643
-0.0066818,0.0055909,313.4798339004142
-0.0066818,0.0059444,323.5820147395741
-0.0066818,0.006298,333.4342104050711
-0.0066818,0.0066515,343.17350226100285
-0.0066818,0.0070051,353.2140864412505
-0.0066818,0.0073586,363.34086119049994
-0.0066818,0.0077121,381.14518400732976
-0.0066818,0.0080657,402.9059241171629
-0.0066818,0.0084192,425.56770000293795
-0.0066818,0.0087727,448.94950334176065
-0.0066818,0.0091263,473.0709462942394
-0.0066818,0.0094798,497.47753590776466
-0.0066818,0.0098333,522.6777435646542
-0.0066818,0.0101869,548.4534752699752
-0.0066818,0.0105404,574.7020874907919
-0.0066818,0.0108939,601.2490258897923
-0.0066818,0.0112475,628.3591354261811
-0.0066818,0.011601,655.991713553831
-0.0066818,0.0119545,684.0362879309175
-0.0066818,0.0123081,712.4374865668312
-0.0066818,0.0126616,741.1874688255325
-0.0066818,0.0130152,770.3271745522603
-0.0066818,0.0133687,799.7557273267452
-0.0066818,0.0137222,829.8028971283065
-0.0066818,0.0140758,860.1079480552086
-0.0066818,0.0144293,890.4044584133367
-0.0066818,0.0147828,921.5263554263133
-0.0066818,0.0151364,952.8634300002034
-0.0066818,0.0154899,984.1915906238627
-0.0066818,0.0158434,1016.4029350496962
-0.0066818,0.016197,1048.6491695020325
-0.0066818,0.0165505,1080.9814604547764
-0.0066818,0.016904,1113.88410794184
-0.0066818,0.0172576,1146.7959439817682
-0.0066818,0.0176111,1179.9154653218252
-0.0066818,0.0179646,1213.5081701423933
-0.0066818,0.0183182,1247.1104332295188
-0.0066818,0.0186717,1280.733051325574
-0.0066818,0.0190253,1314.3967405428293
-0.0066818,0.0193788,1348.0510312996762
-0.0066818,0.0197323,1381.709677009591
-0.0066818,0.0200859,1415.3799951792064
-0.0066818,0.0204394,1449.0409130376972
-0.0066818,0.0207929,1482.7052378059925
-0.0066818,0.0211465,1516.37984630535
-0.0064091,-0.0131465,176.45656313711805
-0.0064091,-0.0127929,176.45721281638953
-0.0064091,-0.0124394,176.4496765854761
-0.0064091,-0.0120859,176.4321427087042
-0.0064091,-0.0117323,176.42402121662724
-0.0064091,-0.0113788,176.385816150746
-0.0064091,-0.0110253,176.35246836258958
-0.0064091,-0.0106717,176.3600533325766
-0.0064091,-0.0103182,176.3353638027342
-0.0064091,-0.0099646,176.2951424066722
-0.0064091,-0.0096111,176.2834115623033
-0.0064091,-0.0092576,176.28492883217743
-0.0064091,-0.008904,176.16618021581488
-0.0064091,-0.0085505,176.14476622870944
-0.0064091,-0.008197,176.1559577774511
-0.0064091,-0.0078434,176.19903273161412
-0.0064091,-0.0074899,176.39086743620138
-0.0064091,-0.0071364,176.78424517844837
-0.0064091,-0.0067828,177.1584251869841
-0.0064091,-0.0064293,177.51148467870178
-0.0064091,-0.0060758,177.8667158946413
-0.0064091,-0.0057222,178.19451282428776
-0.0064091,-0.0053687,178.6121122209276
-0.0064091,-0.0050152,179.1812647119537
-0.0064091,-0.0046616,179.65875727580283
-0.0064091,-0.0043081,180.1966315727066
-0.0064091,-0.0039545,180.8020393185748
-0.0064091,-0.003601,181.47317572661606
-0.0064091,-0.0032475,182.49148188592358
-0.0064091,-0.0028939,183.4942199927841
-0.0064091,-0.0025404,184.56972209636442
-0.0064091,-0.0021869,185.8013825629618
-0.0064091,-0.0018333,186.9784015661075
-0.0064091,-0.0014798,188.93729705534068
-0.0064091,-0.0011263,190.8538808401221
-0.0064091,-0.0007727,193.13091335650552
-0.0064091,-0.0004192,195.98011850200527
-0.0064091,-6.57e-05,198.80749514890962
-0.0064091,0.0002879,202.54603844777125
-0.0064091,0.0006414,206.51897157284264
-0.0064091,0.0009949,210.7823578897379
-0.0064091,0.0013485,216.02518665747687
-0.0064091,0.001702,221.35710504230445
-0.0064091,0.0020556,227.50625562490978
-0.0064091,0.0024091,234.21108410027554
-0.0064091,0.0027626,241.10436777234523
-0.0064091,0.0031162,248.67581950908055
-0.0064091,0.0034697,256.33665799993855
-0.0064091,0.0038232,264.51533281528486
-0.0064091,0.0041768,273.3037494277748
-0.0064091,0.0045303,282.2883898574928
-0.0064091,0.0048838,291.8385636588141
-0.0064091,0.0052374,301.27078202022585
-0.0064091,0.0055909,311.0171497914617
-0.0064091,0.0059444,321.25857534017507
-0.0064091,0.006298,331.69386490935955
-0.0064091,0.0066515,341.73664094064236
-0.0064091,0.0070051,351.86197872546904
-0.0064091,0.0073586,362.0511432619618
-0.0064091,0.0077121,373.31503912724537
-0.0064091,0.0080657,395.41526885658857
-0.0064091,0.0084192,418.2478678051009
-0.0064091,0.0087727,441.83963163645615
-0.0064091,0.0091263,466.4496522649271
-0.0064091,0.0094798,491.62191722735065
-0.0064091,0.0098333,517.0711910387188
-0.0064091,0.0101869,543.1138058330644
-0.0064091,0.0105404,569.7125600160059
-0.0064091,0.0108939,596.5662229676423
-0.0064091,0.0112475,624.0026043546073
-0.0064091,0.011601,651.9848996991295
-0.0064091,0.0119545,680.2618594770677
-0.0064091,0.0123081,708.8923482014122
-0.0064091,0.0126616,737.8664515697146
-0.0064091,0.0130152,767.2290375499429
-0.0064091,0.0133687,796.8787915342671
-0.0064091,0.0137222,827.1149943265727
-0.0064091,0.0140758,857.5910649203491
-0.0064091,0.0144293,888.0585467485929
-0.0064091,0.0147828,919.3228139466148
-0.0064091,0.0151364,950.7951465205855
-0.0064091,0.0154899,982.2585266696715
-0.0064091,0.0158434,1014.5848215945335
-0.0064091,0.016197,1046.9454419857932
-0.0064091,0.0165505,1079.3878649526432
-0.0064091,0.016904,1112.3753124629052
-0.0064091,0.0172576,1145.3719722076974
-0.0064091,0.0176111,1178.5701406834548
-0.0064091,0.0179646,1212.2280680397475
-0.0064091,0.0183182,1245.8955722206267
-0.0064091,0.0186717,1279.5754502255647
-0.0064091,0.0190253,1313.2879820295875
-0.0064091,0.0193788,1346.991101736992
-0.0064091,0.0197323,1380.685034566242
-0.0064091,0.0200859,1414.3835824359517
-0.0064091,0.0204394,1448.0727221131754
-0.0064091,0.0207929,1481.749533453963
-0.0064091,0.0211465,1515.4333755484017
-0.0061364,-0.0131465,176.02206937307983
-0.0061364,-0.0127929,176.019867760274
-0.0061364,-0.0124394,176.00640359661165
-0.0061364,-0.0120859,175.98225795288081
-0.0061364,-0.0117323,175.9675414510059
-0.0061364,-0.0113788,175.9155409284349
-0.0061364,-0.0110253,175.85862291919898
-0.0061364,-0.0106717,175.82205140875683
-0.0061364,-0.0103182,175.76050026670117
-0.0061364,-0.0099646,175.7059352345871
-0.0061364,-0.0096111,175.68072099143055
-0.0061364,-0.0092576,175.61721082065515
-0.0061364,-0.008904,175.47471362047443
-0.0061364,-0.0085505,175.36141449770273
-0.0061364,-0.008197,175.36396590651384
-0.0061364,-0.0078434,175.43456283717572
-0.0061364,-0.0074899,175.70422261539102
-0.0061364,-0.0071364,175.96098328392574
-0.0061364,-0.0067828,176.29928889073278
-0.0061364,-0.0064293,176.54361993794944
-0.0061364,-0.0060758,176.7250189105186
-0.0061364,-0.0057222,177.0537242376324
-0.0061364,-0.0053687,177.40017687771712
-0.0061364,-0.0050152,177.80935030001638
-0.0061364,-0.0046616,178.10666678307024
-0.0061364,-0.0043081,178.4655483212553
-0.0061364,-0.0039545,179.0676109311318
-0.0061364,-0.003601,179.6592688400325
-0.0061364,-0.0032475,180.4372636486708
-0.0061364,-0.0028939,181.07978991134345
-0.0061364,-0.0025404,181.83115664502776
-0.0061364,-0.0021869,183.01067838634754
-0.0061364,-0.0018333,184.13140334995302
-0.0061364,-0.0014798,185.8273890365024
-0.0061364,-0.0011263,187.65724945417918
-0.0061364,-0.0007727,189.72395512657118
-0.0061364,-0.0004192,192.4510304788687
-0.0061364,-6.57e-05,195.15430879373898
-0.0061364,0.0002879,198.74300345088034
-0.0061364,0.0006414,202.56277239440016
-0.0061364,0.0009949,206.79619728743353
-0.0061364,0.0013485,211.8723305725324
-0.0061364,0.001702,217.04526711988353
-0.0061364,0.0020556,223.28550776359148
-0.0061364,0.0024091,229.84575473554955
-0.0061364,0.0027626,236.93668849022814
-0.0061364,0.0031162,244.84328702340568
-0.0061364,0.0034697,252.79316791117762
-0.0061364,0.0038232,261.20334200076536
-0.0061364,0.0041768,269.91643013206755
-0.0061364,0.0045303,279.08201558751347
-0.0061364,0.0048838,288.80932032595933
-0.0061364,0.0052374,298.6025224002618
-0.0061364,0.0055909,308.5924449263335
-0.0061364,0.0059444,318.8213835539435
-0.0061364,0.006298,329.4014929998346
-0.0061364,0.0066515,340.18935242745124
-0.0061364,0.0070051,350.3851454847719
-0.0061364,0.0073586,360.7800114563018
-0.0061364,0.0077121,371.3327175942516
-0.0061364,0.0080657,387.53872297907117
-0.0061364,0.0084192,410.5571187839091
-0.0061364,0.0087727,434.75799812719697
-0.0061364,0.0091263,459.9519843551528
-0.0061364,0.0094798,485.567339084143
-0.0061364,0.0098333,511.2850682521186
-0.0061364,0.0101869,537.614881014739
-0.0061364,0.0105404,564.52774858151
-0.0061364,0.0108939,591.85595724692
-0.0061364,0.0112475,619.7062418246854
-0.0061364,0.011601,647.9259779090345
-0.0061364,0.0119545,676.4480187905206
-0.0061364,0.0123081,705.3180061916457
-0.0061364,0.0126616,734.5263078876582
-0.0061364,0.0130152,764.1203456461462
-0.0061364,0.0133687,793.9991382110726
-0.0061364,0.0137222,824.4270961146881
-0.0061364,0.0140758,855.0741860833065
-0.0061364,0.0144293,885.712639089716
-0.0061364,0.0147828,917.1192762296726
-0.0061364,0.0151364,948.7268665727574
-0.0061364,0.0154899,980.3254660163702
-0.0061364,0.0158434,1012.7667112439719
-0.0061364,0.016197,1045.2417173788303
-0.0061364,0.0165505,1077.7942721717254
-0.0061364,0.016904,1110.866519560382
-0.0061364,0.0172576,1143.9480028651935
-0.0061364,0.0176111,1177.2248183423537
-0.0061364,0.0179646,1210.9479681229977
-0.0061364,0.0183182,1244.680713286225
-0.0061364,0.0186717,1278.4178511022692
-0.0061364,0.0190253,1312.1792254096558
-0.0061364,0.0193788,1345.931173984239
-0.0061364,0.0197323,1379.660393872568
-0.0061364,0.0200859,1413.387171394167
-0.0061364,0.0204394,1447.1045328419307
-0.0061364,0.0207929,1480.793830733889
-0.0061364,0.0211465,1514.4869064076424
-0.0058636,-0.0131465,175.58731678633387
-0.0058636,-0.0127929,175.58215385716454
-0.0058636,-0.0124394,175.56221675624198
-0.0058636,-0.0120859,175.53116067961332
-0.0058636,-0.0117323,175.5095296619897
-0.0058636,-0.0113788,175.44307338581797
-0.0058636,-0.0110253,175.37808495872125
-0.0058636,-0.0106717,175.32576996004104
-0.0058636,-0.0103182,175.18588610105678
-0.0058636,-0.0099646,175.10712691164693
-0.0058636,-0.0096111,175.0672976035479
-0.0058636,-0.0092576,174.9424635498849
-0.0058636,-0.008904,174.79273840323134
-0.0058636,-0.0085505,174.66150733737283
-0.0058636,-0.008197,174.5525234170657
-0.0058636,-0.0078434,174.75092122034005
-0.0058636,-0.0074899,174.98686941069866
-0.0058636,-0.0071364,175.2000380618819
-0.0058636,-0.0067828,175.37550017513877
-0.0058636,-0.0064293,175.51485178803878
-0.0058636,-0.0060758,175.6684291366702
-0.0058636,-0.0057222,175.90182225477082
-0.0058636,-0.0053687,176.186049045029
-0.0058636,-0.0050152,176.26129240103177
-0.0058636,-0.0046616,176.5575267376271
-0.0058636,-0.0043081,176.84733142603045
-0.0058636,-0.0039545,177.33867497274719
-0.0058636,-0.003601,177.6971549611462
-0.0058636,-0.0032475,178.01779120426562
-0.0058636,-0.0028939,178.62839560044577
-0.0058636,-0.0025404,179.17967331145468
-0.0058636,-0.0021869,180.25426558289803
-0.0058636,-0.0018333,181.31464232679917
-0.0058636,-0.0014798,182.7509648936571
-0.0058636,0.0013485,207.6575702284684
-0.0058636,0.001702,212.74001527751432
-0.0058636,0.0020556,218.97187024661503
-0.0058636,0.0024091,225.37744990040764
-0.0058636,0.0027626,232.65614556576367
-0.0058636,0.0031162,240.44201686257117
-0.0058636,0.0034697,248.71298781078897
-0.0058636,0.0038232,257.76083000847797
-0.0058636,0.0041768,266.395925675042
-0.0058636,0.0045303,275.82655864031307
-0.0058636,0.0048838,285.5118246545174
-0.0058636,0.0052374,295.69364655084496
-0.0058636,0.0055909,306.04183439920047
-0.0058636,0.0059444,316.3381204015668
-0.0058636,0.006298,327.1037200064776
-0.0058636,0.0066515,338.0589790953604
-0.0058636,0.0070051,348.891955591193
-0.0058636,0.0073586,359.4728038149699
-0.0058636,0.0077121,370.100329980166
-0.0058636,0.0080657,380.79572741047326
-0.0058636,0.0084192,402.99188901887675
-0.0058636,0.0087727,427.80784491692555
-0.0058636,0.0091263,453.2259435970174
-0.0058636,0.0094798,479.2316880469473
-0.0058636,0.0098333,505.2962373174146
-0.0058636,0.0101869,531.9369074930097
-0.0058636,0.0105404,559.446681135165
-0.0058636,0.0108939,587.2449083646956
-0.0058636,0.0112475,615.3415962671378
-0.0058636,0.011601,643.8113104412341
-0.0058636,0.0119545,672.5906715942621
-0.0058636,0.0123081,701.7112689903912
-0.0058636,0.0126616,731.1646545865849
-0.0058636,0.0130152,760.9993565367021
-0.0058636,0.0133687,791.1155585977867
-0.0058636,0.0137222,821.7382064954118
-0.0058636,0.0140758,852.5563789178502
-0.0058636,0.0144293,883.3658661636268
-0.0058636,0.0147828,914.9149257574069
-0.0058636,0.0151364,946.6578237582335
-0.0058636,0.0154899,978.3916923708094
-0.0058636,0.0158434,1010.9479302995494
-0.0058636,0.016197,1043.5373643681723
-0.0058636,0.0165505,1076.200091608259
-0.0058636,0.016904,1109.357170152992
-0.0058636,0.0172576,1142.5235083042398
-0.0058636,0.0176111,1175.8789997910515
-0.0058636,0.0179646,1209.6673960527587
-0.0058636,0.0183182,1243.4654062618915
-0.0058636,0.0186717,1277.2598250088145
-0.0058636,0.0190253,1311.0700598346891
-0.0058636,0.0193788,1344.8708552865442
-0.0058636,0.0197323,1378.6353752492705
-0.0058636,0.0200859,1412.3903928350155
-0.0058636,0.0204394,1446.1359864626697
-0.0058636,0.0207929,1479.8377755113522
-0.0058636,0.0211465,1513.5400881701437
-0.0055909,-0.0131465,175.1596697219494
-0.0055909,-0.0127929,175.14438085903205
-0.0055909,-0.0124394,175.11739523048942
-0.0055909,-0.0120859,175.07911172260555
-0.0055909,-0.0117323,175.05022415913842
-0.0055909,-0.0113788,174.9686060355886
-0.0055909,-0.0110253,174.8950917697669
-0.0055909,-0.0106717,174.8203199539899
-0.0055909,-0.0103182,174.66997568088442
-0.0055909,-0.0099646,174.53154111408057
-0.0055909,-0.0096111,174.43701753784956
-0.0055909,-0.0092576,174.2602795337457
-0.0055909,-0.008904,174.1026544681768
-0.0055909,-0.0085505,173.96439464392563
-0.0055909,-0.008197,173.91260162030446
-0.0055909,-0.0078434,174.04032109115542
-0.0055909,-0.0074899,174.2396657565894
-0.0055909,-0.0071364,174.41622158836535
-0.0055909,-0.0067828,174.44407682873805
-0.0055909,-0.0064293,174.47786764013003
-0.0055909,-0.0060758,174.63048681114225
-0.0055909,-0.0057222,174.7921056752493
-0.0055909,-0.0053687,174.79612945315233
-0.0055909,-0.0050152,174.86400046938223
-0.0055909,-0.0046616,175.0127886263614
-0.0055909,-0.0043081,175.30130461426407
-0.0055909,-0.0039545,175.3362391437936
-0.0055909,-0.003601,175.54780668172268
-0.0055909,-0.0032475,175.70665419912132
-0.0055909,-0.0028939,176.21282027628124
-0.0055909,-0.0025404,176.72656387199885
-0.0055909,-0.0021869,177.5387084087978
-0.0055909,0.0024091,220.83205167440116
-0.0055909,0.0027626,228.25281781951838
-0.0055909,0.0031162,235.91185498772592
-0.0055909,0.0034697,244.44274345386836
-0.0055909,0.0038232,253.40688047400062
-0.0055909,0.0041768,262.9543239660413
-0.0055909,0.0045303,272.43384402962965
-0.0055909,0.0048838,282.19702575027566
-0.0055909,0.0052374,292.5423854654951
-0.0055909,0.0055909,303.11369089953024
-0.0055909,0.0059444,313.9159807737818
-0.0055909,0.006298,324.6927724578907
-0.0055909,0.0066515,335.7792942023156
-0.0055909,0.0070051,347.25578845384854
-0.0055909,0.0073586,358.04444901079603
-0.0055909,0.0077121,368.75492376737157
-0.0055909,0.0080657,379.67926988573737
-0.0055909,0.0084192,395.5511587989736
-0.0055909,0.0087727,420.58299413552606
-0.0055909,0.0091263,446.24597152461007
-0.0055909,0.0094798,472.52281424672634
-0.0055909,0.0098333,499.1654475228917
-0.0055909,0.0101869,526.6039343601138
-0.0055909,0.0105404,554.4477036889167
-0.0055909,0.0108939,582.5493460175064
-0.0055909,0.0112475,610.9066448566613
-0.0055909,0.011601,639.6399097235787
-0.0055909,0.0119545,668.6897284115166
-0.0055909,0.0123081,698.0727670658887
-0.0055909,0.0126616,727.7827331725193
-0.0055909,0.0130152,757.8677363996613
-0.0055909,0.0133687,788.2881965696566
-0.0055909,0.0137222,819.1147589162626
-0.0055909,0.0140758,850.1100947533279
-0.0055909,0.0144293,881.0966954855415
-0.0055909,0.0147828,912.7911480668845
-0.0055909,0.0151364,944.6715477011103
-0.0055909,0.0154899,976.5428788342223
-0.0055909,0.0158434,1009.2109330367489
-0.0055909,0.016197,1041.9114597477385
-0.0055909,0.0165505,1074.6813949545235
-0.0055909,0.016904,1107.922559457838
-0.0055909,0.0172576,1141.1730070499202
-0.0055909,0.0176111,1174.6061487459026
-0.0055909,0.0179646,1208.458153458112
-0.0055909,0.0183182,1242.3197902165125
-0.0055909,0.0186717,1276.169783485632
